C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2015/09/17,04:10:33,0000000264385971,NEXT_DAY_ACTUAL_GEN,0000000264385971
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",ANGAS1,0,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",ANGAS2,0,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",BUTLERSG,-0.000002,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",CALL_A_4,0,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",CAPTL_WF,0,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",CATHROCK,35.929996,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",CHALLHWF,0,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",CLOVER,-0.01,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",CLUNY,12.603781,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",CNUNDAWF,-0.100117,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",CULLRGWF,10.57,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",ERGT01,0,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",GB01,0.208096,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",GERMCRK,32,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",INVICTA,36.900002,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",LKBONNY1,-0.449338,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",MBAHNTH,50.587502,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",MLWF1,1.38,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",MTMILLAR,21.207737,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",PALOONA,10.87,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",PIONEER,46,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",PORTWF,0.30,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",REPULSE,20.922390,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",ROWALLAN,6.5675,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",RPCG,5.697174,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",RUBICON,0,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",STARHLWF,1.999417,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",WAUBRAWF,12.4810,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",WOOLNTH1,19.140015,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",WPWF,9,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:05:00",YAMBUKWF,0.10,"2015/09/16 04:00:07"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",ANGAS1,0,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",ANGAS2,0,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",BUTLERSG,-0.000002,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",CALL_A_4,0,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",CAPTL_WF,0,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",CATHROCK,28.029999,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",CHALLHWF,0,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",CLOVER,0,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",CLUNY,11.803540,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",CNUNDAWF,-0.100117,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",CULLRGWF,11.89,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",ERGT01,0,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",GB01,0.208096,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",GERMCRK,31.799999,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",INVICTA,36.900002,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",LKBONNY1,-0.449338,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",MBAHNTH,50.587502,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",MLWF1,1.2450,"2015/09/16 04:05:12"
D,METER_DATA,GEN_DUID,1,"2015/09/16 04:10:00",MTMILLAR,23.737783,"2015/09/16 04:05:12"
