C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2016/06/20,04:10:20,0000000272322596,NEXT_DAY_ACTUAL_GEN,0000000272322596
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",BBDISEL1,0,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",BUTLERSG,7.799998,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",CALL_A_4,0,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",CAPTL_WF,29.032005,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",CATAGUN1,0,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",CATHROCK,17.41,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",CHALLHWF,7.30,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",CLOVER,-0.01,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",CLUNY,13.775560,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",CNUNDAWF,2.002336,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",CULLRGWF,13.05,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",ERGT01,0,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",GB01,0.139076,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",GEORGTN1,0,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",GEORGTN2,0,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",GERMCRK,38.200001,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",INVICTA,14.35,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",LKBONNY1,4.554778,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",MBAHNTH,59.531254,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",MEADOWB2,0,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",MLWF1,2.10,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",MTMILLAR,19.860861,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",PALOONA,21.859999,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",PORTLAT1,0,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",PORTWF,0.20,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",QUERIVE1,-0.12,"2016/06/19 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/06/19 04:05:00",REPULSE,29.611469,"2016/06/19 04:00:05"
