C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2016/08/22,04:10:16,0000000274232557,NEXT_DAY_ACTUAL_GEN,0000000274232557
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",BBDISEL1,0,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",BUTLERSG,12.099998,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",CALL_A_4,0,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",CAPTL_WF,113.048004,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",CATHROCK,13.829999,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",CHALLHWF,13.90,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",CLOVER,12.94,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",CLUNY,16.990810,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",CNUNDAWF,1.301518,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",CULLRGWF,27.370001,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",ERGT01,0,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",GB01,-0.011063,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",GERMCRK,42,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",INVICTA,37.600002,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",LKBONNY1,4.108231,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",MBAHNTH,55.968754,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",MLWF1,7.35,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",MTMILLAR,15.128186,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",PALOONA,14.809999,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",PIONEER,31,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",PORTWF,24,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",REPULSE,29.192259,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",ROWALLAN,10.5577,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",ROYALLA1,0,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",RPCG,-0.30,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",RUBICON,0,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",STARHLWF,7.997668,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",WAUBRAWF,62.639999,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",WOOLNTH1,124.680023,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",WPWF,13,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:05:00",YAMBUKWF,2.60,"2016/08/21 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",BBDISEL1,0,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",BUTLERSG,12.099998,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",CALL_A_4,0,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",CAPTL_WF,114.039993,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",CATHROCK,11.78,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",CHALLHWF,10.60,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",CLOVER,12.77,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",CLUNY,16.990810,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",CNUNDAWF,1.301518,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",CULLRGWF,25.40,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",ERGT01,0,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",GB01,-0.012169,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",GERMCRK,41.799999,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",INVICTA,37.600002,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",LKBONNY1,5.090634,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",MBAHNTH,55.968754,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",MLWF1,7.2450,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",MTMILLAR,16.333679,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",PALOONA,15.04,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",PIONEER,31.50,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",PORTWF,22.60,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",REPULSE,29.668634,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",ROWALLAN,10.6358,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",ROYALLA1,0,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",RPCG,-0.30,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",RUBICON,0,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",STARHLWF,7.997668,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",WAUBRAWF,64.924004,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",WOOLNTH1,122.670021,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",WPWF,10,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:10:00",YAMBUKWF,3.10,"2016/08/21 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:15:00",BBDISEL1,0,"2016/08/21 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:15:00",BUTLERSG,12.099998,"2016/08/21 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:15:00",CALL_A_4,0,"2016/08/21 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:15:00",CAPTL_WF,114.632004,"2016/08/21 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:15:00",CATHROCK,12.589999,"2016/08/21 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:15:00",CHALLHWF,9.90,"2016/08/21 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/08/21 04:15:00",CLOVER,12.31,"2016/08/21 04:10:04"
