C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2016/04/02,04:10:29,0000000270059365,NEXT_DAY_ACTUAL_GEN,0000000270059365
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",ANGAS1,0,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",ANGAS2,0,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",BUTLERSG,5.899998,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",CALL_A_4,0,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",CAPTL_WF,0,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",CATAGUN1,19.350002,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",CATHROCK,28.089998,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",CHALLHWF,20.299999,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",CLOVER,-0.01,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",CLUNY,5.973220,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",CNUNDAWF,19.322540,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",CULLRGWF,-0.04,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",ERGT01,0,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",GB01,0.142387,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",GEORGTN1,0,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",GEORGTN2,1.9940,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",INVICTA,0,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",LKBONNY1,27.239355,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",MBAHNTH,46.050003,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",MEADOWB2,6.62,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",MLWF1,6.2250,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",MTMILLAR,42.266647,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",PALOONA,0,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",PIONEER,-0.30,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",PORTLAT1,-0.000732,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",PORTWF,62.299999,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",REPULSE,8.822465,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",ROWALLAN,0,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",RPCG,-1,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",RUBICON,0,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",STARHLWF,12.996210,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",WAUBRAWF,37.7710,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",WOOLNTH1,57.940018,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",WPWF,57,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:05:00",YAMBUKWF,10.10,"2016/04/01 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",ANGAS1,0,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",ANGAS2,0,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",BUTLERSG,5.999999,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",CALL_A_4,0,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",CAPTL_WF,0,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",CATAGUN1,19.370001,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",CATHROCK,27.349998,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",CHALLHWF,20.799999,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",CLOVER,-0.01,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",CLUNY,5.673130,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",CNUNDAWF,19.723007,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",CULLRGWF,-0.07,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",ERGT01,0,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",GB01,0.142387,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",GEORGTN1,0,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",GEORGTN2,1.9890,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",INVICTA,0,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",LKBONNY1,29.472090,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",MBAHNTH,46.050003,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",MEADOWB2,6.60,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",MLWF1,6.96,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",MTMILLAR,42.192234,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",PALOONA,0,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",PIONEER,-0.30,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",PORTLAT1,-0.000732,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",PORTWF,68.199997,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",REPULSE,8.593804,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",ROWALLAN,0,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",RPCG,-1,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",RUBICON,0,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",STARHLWF,13.096181,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",WAUBRAWF,38.171001,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",WOOLNTH1,56.570015,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",WPWF,61,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:10:00",YAMBUKWF,10.40,"2016/04/01 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:15:00",ANGAS1,0,"2016/04/01 04:10:05"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:15:00",ANGAS2,0,"2016/04/01 04:10:05"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:15:00",BUTLERSG,5.999999,"2016/04/01 04:10:05"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:15:00",CALL_A_4,0,"2016/04/01 04:10:05"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:15:00",CAPTL_WF,0,"2016/04/01 04:10:05"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:15:00",CATAGUN1,19.400002,"2016/04/01 04:10:05"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:15:00",CATHROCK,29.529999,"2016/04/01 04:10:05"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:15:00",CHALLHWF,20.299999,"2016/04/01 04:10:05"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:15:00",CLOVER,-0.01,"2016/04/01 04:10:05"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:15:00",CLUNY,4.772860,"2016/04/01 04:10:05"
D,METER_DATA,GEN_DUID,1,"2016/04/01 04:15:00",CNUNDAWF,21.424994,"2016/04/01 04:10:05"
