C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2016/03/04,04:10:19,0000000269216846,NEXT_DAY_ACTUAL_GEN,0000000269216846
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",ANGAS1,0,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",ANGAS2,0,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",BUTLERSG,7.099998,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",CALL_A_4,0,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",CAPTL_WF,0,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",CATHROCK,14.409999,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",CHALLHWF,20.50,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",CLOVER,-0.05,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",CLUNY,8.116720,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",CNUNDAWF,11.313197,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",CULLRGWF,-0.02,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",ERGT01,0,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",GB01,0.159286,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",GERMCRK,42.400002,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",INVICTA,0,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",LKBONNY1,12.771239,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",MBAHNTH,53.643753,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",MLWF1,5.25,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",MTMILLAR,33.701698,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",PALOONA,12.94,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",PIONEER,26.60,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",PORTWF,33,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",REPULSE,14.081645,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",ROWALLAN,9.0525,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",RPCG,16.10,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",RUBICON,0,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",STARHLWF,23.693090,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",WAUBRAWF,91.755997,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",WOOLNTH1,14.700016,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",WPWF,65,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:05:00",YAMBUKWF,2.60,"2016/03/03 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",ANGAS1,0,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",ANGAS2,0,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",BUTLERSG,7.099998,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",CALL_A_4,0,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",CAPTL_WF,0,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",CATHROCK,14.119999,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",CHALLHWF,20.599998,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",CLOVER,-0.06,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",CLUNY,8.1453,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",CNUNDAWF,11.413314,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",CULLRGWF,-0.13,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",ERGT01,0,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",GB01,0.159286,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",GERMCRK,38.700001,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",INVICTA,0,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",LKBONNY1,12.056764,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",MBAHNTH,53.643753,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",MLWF1,5.1450,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",MTMILLAR,34.215149,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",PALOONA,12.82,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",PIONEER,26.60,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",PORTWF,31.50,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",REPULSE,12.614409,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",ROWALLAN,8.9531,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",RPCG,16.10,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",RUBICON,0,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",STARHLWF,20.993877,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",WAUBRAWF,94.061996,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",WOOLNTH1,16.130016,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",WPWF,64,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:10:00",YAMBUKWF,3.20,"2016/03/03 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",ANGAS1,0,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",ANGAS2,0,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",BUTLERSG,7.099998,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",CALL_A_4,0,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",CAPTL_WF,0,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",CATHROCK,12.009999,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",CHALLHWF,23.10,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",CLOVER,-0.05,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",CLUNY,7.402220,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",CNUNDAWF,10.912730,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",CULLRGWF,-0.09,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",ERGT01,0,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",GB01,0.159286,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",GERMCRK,39,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",INVICTA,0,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",LKBONNY1,12.146073,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",MBAHNTH,54.150002,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",MLWF1,4.9050,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",MTMILLAR,34.773247,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",PALOONA,12.90,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",PIONEER,26.60,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",PORTWF,31.200001,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",REPULSE,11.756935,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",ROWALLAN,8.7969,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",RPCG,16.10,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",RUBICON,0,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",STARHLWF,23.893032,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",WAUBRAWF,95.800003,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",WOOLNTH1,17.750015,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",WPWF,62,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:15:00",YAMBUKWF,2.90,"2016/03/03 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",ANGAS1,0,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",ANGAS2,0,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",BUTLERSG,7.099998,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",CALL_A_4,0,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",CAPTL_WF,0,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",CATHROCK,8.70,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",CHALLHWF,25.40,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",CLOVER,-0.07,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",CLUNY,7.4308,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",CNUNDAWF,11.413314,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",CULLRGWF,-0.07,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",ERGT01,0,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",GB01,0.159286,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",GERMCRK,40.599998,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",INVICTA,0,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",LKBONNY1,11.699527,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",MBAHNTH,54.262505,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",MLWF1,4.71,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",MTMILLAR,33.165924,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",PALOONA,12.90,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",PIONEER,26.60,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",PORTWF,33.700001,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",REPULSE,12.080870,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",ROWALLAN,9.1235,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",RPCG,16.10,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",RUBICON,0,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",STARHLWF,24.492857,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",WAUBRAWF,101.579002,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",WOOLNTH1,16.010015,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",WPWF,65,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:20:00",YAMBUKWF,3,"2016/03/03 04:15:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:25:00",ANGAS1,0,"2016/03/03 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:25:00",ANGAS2,0,"2016/03/03 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/03/03 04:25:00",BUTLERSG,7.099998,"2016/03/03 04:20:04"
