C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2016/03/12,04:10:19,0000000269456787,NEXT_DAY_ACTUAL_GEN,0000000269456787
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",ANGAS1,0,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",ANGAS2,0,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",BUTLERSG,7.099998,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",CALL_A_4,0,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",CAPTL_WF,0,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",CATAGUN1,0,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",CATHROCK,12.789999,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",CHALLHWF,0,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",CLOVER,-0.01,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",CLUNY,2.186370,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",CNUNDAWF,0.700818,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",CULLRGWF,4.55,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",ERGT01,0,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",GB01,0.154530,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",GERMCRK,40,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",INVICTA,0,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",LKBONNY1,0.267928,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",MBAHNTH,49.781254,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",MLWF1,0,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",MTMILLAR,1.086432,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",PALOONA,7.86,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",PIONEER,26,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",PORTWF,6,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",REPULSE,5.221070,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",ROWALLAN,7.5757,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",RPCG,-0.90,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",RUBICON,0,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",STARHLWF,0.399883,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",WAUBRAWF,0,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",WOOLNTH1,53.580017,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",WPWF,2,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:05:00",YAMBUKWF,0.10,"2016/03/11 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",ANGAS1,0,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",ANGAS2,0,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",BUTLERSG,7.099998,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",CALL_A_4,0,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",CAPTL_WF,0,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",CATAGUN1,0,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",CATHROCK,13.11,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",CHALLHWF,0,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",CLOVER,-0.01,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",CLUNY,6.944940,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",CNUNDAWF,0.700818,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",CULLRGWF,4.94,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",ERGT01,0,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",GB01,0.154530,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",GERMCRK,40.50,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",INVICTA,0,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",LKBONNY1,0.535856,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",MBAHNTH,48.656254,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",MLWF1,0,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",MTMILLAR,1.086432,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",PALOONA,7.86,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",PIONEER,26,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",PORTWF,6.60,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",REPULSE,11.890320,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",ROWALLAN,7.5189,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",RPCG,-0.90,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",RUBICON,0,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",STARHLWF,0.399883,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",WAUBRAWF,0,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",WOOLNTH1,51.320015,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",WPWF,2,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:10:00",YAMBUKWF,0.20,"2016/03/11 04:05:05"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:15:00",ANGAS1,0,"2016/03/11 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/03/11 04:15:00",ANGAS2,0,"2016/03/11 04:10:04"
