C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2016/03/25,04:10:20,0000000269842447,NEXT_DAY_ACTUAL_GEN,0000000269842447
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",ANGAS1,0,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",ANGAS2,0,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",BUTLERSG,6.599998,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",CALL_A_4,0,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",CAPTL_WF,0,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",CATAGUN1,19.310001,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",CATHROCK,36.209999,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",CHALLHWF,12.40,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",CLOVER,-0.01,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",CLUNY,7.630860,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",CNUNDAWF,4.905723,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",CULLRGWF,-0.04,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",ERGT01,0,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",GB01,0.152779,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",GEORGTN1,0,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",GEORGTN2,0,"2016/03/24 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/03/24 04:05:00",GERMCRK,38.400002,"2016/03/24 04:00:04"
