C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2015/12/15,04:10:20,0000000266874037,NEXT_DAY_ACTUAL_GEN,0000000266874037
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",ANGAS1,0,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",ANGAS2,0,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",BUTLERSG,-0.000002,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",CALL_A_4,0,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",CAPTL_WF,0,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",CATHROCK,49.329998,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",CHALLHWF,0,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",CLOVER,-0.02,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",CLUNY,8.445390,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",CNUNDAWF,1.601869,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",CULLRGWF,0,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",ERGT01,0,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",GB01,0.196735,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",GERMCRK,36.50,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",INVICTA,0,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",LKBONNY1,1.250331,"2015/12/14 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/12/14 04:05:00",MBAHNTH,49.218754,"2015/12/14 04:00:04"
