C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2015/11/24,04:10:19,0000000266289546,NEXT_DAY_ACTUAL_GEN,0000000266289546
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",ANGAS1,0,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",ANGAS2,0,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",BUTLERSG,-0.000002,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",CALL_A_4,0,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",CAPTL_WF,0,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",CATHROCK,17.719999,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",CHALLHWF,5.10,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",CLOVER,-0.02,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",CLUNY,9.488561,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",CNUNDAWF,18.221256,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",CULLRGWF,7.31,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",ERGT01,0,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",GB01,0.196930,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",GERMCRK,35.700001,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",INVICTA,0,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",LKBONNY1,13.396404,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",MBAHNTH,48.356251,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",MLWF1,4.6350,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",MTMILLAR,7.069246,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",PALOONA,0,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",PIONEER,-0.50,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",PORTWF,71.599998,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",REPULSE,14.901010,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",ROWALLAN,0,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",RPCG,7.20,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",RUBICON,0,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",STARHLWF,3.598951,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",WAUBRAWF,129.063004,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",WOOLNTH1,117.980011,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",WPWF,9,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:05:00",YAMBUKWF,20.60,"2015/11/23 04:00:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:10:00",ANGAS1,0,"2015/11/23 04:05:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:10:00",ANGAS2,0,"2015/11/23 04:05:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:10:00",BUTLERSG,-0.000002,"2015/11/23 04:05:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:10:00",CALL_A_4,0,"2015/11/23 04:05:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:10:00",CAPTL_WF,0,"2015/11/23 04:05:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:10:00",CATHROCK,17.609999,"2015/11/23 04:05:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:10:00",CHALLHWF,5.40,"2015/11/23 04:05:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:10:00",CLOVER,-0.01,"2015/11/23 04:05:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:10:00",CLUNY,8.831221,"2015/11/23 04:05:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:10:00",CNUNDAWF,11.313197,"2015/11/23 04:05:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:10:00",CULLRGWF,7.73,"2015/11/23 04:05:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:10:00",ERGT01,0,"2015/11/23 04:05:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:10:00",GB01,0.196423,"2015/11/23 04:05:04"
D,METER_DATA,GEN_DUID,1,"2015/11/23 04:10:00",GERMCRK,36.200001,"2015/11/23 04:05:04"
