C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2016/07/09,04:10:22,0000000272898645,NEXT_DAY_ACTUAL_GEN,0000000272898645
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",BBDISEL1,0,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",BUTLERSG,7.999998,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",CALL_A_4,0,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",CAPTL_WF,0,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",CATHROCK,0,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",CHALLHWF,3.10,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",CLOVER,25.759998,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",CLUNY,8.645451,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",CNUNDAWF,0.300350,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",CULLRGWF,9.48,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",ERGT01,0,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",GB01,0.150291,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",GERMCRK,40.599998,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",INVICTA,36.75,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",LKBONNY1,0.178619,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",MBAHNTH,56.700005,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",MLWF1,0.54,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",MTMILLAR,3.408121,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",PALOONA,0,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",PIONEER,9,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",PORTWF,1.30,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",QUERIVE1,-0.12,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",REPULSE,15.015340,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",ROWALLAN,10.5577,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",ROYALLA1,0,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",RPCG,-0.20,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",RUBICON,0,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",STARHLWF,-0.199942,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",WAUBRAWF,0,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",WOOLNTH1,29.700016,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",WPWF,0,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:05:00",YAMBUKWF,1.80,"2016/07/08 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",BBDISEL1,0,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",BUTLERSG,7.999998,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",CALL_A_4,0,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",CAPTL_WF,0,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",CATHROCK,0,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",CHALLHWF,2.30,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",CLOVER,25.76,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",CLUNY,9.016991,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",CNUNDAWF,0.300350,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",CULLRGWF,8.95,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",ERGT01,0,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",GB01,0.150291,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",GERMCRK,40.900002,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",INVICTA,34.799999,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",LKBONNY1,0.625166,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",MBAHNTH,56.700005,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",MLWF1,0.54,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",MTMILLAR,4.182017,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",PALOONA,0,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",PIONEER,9,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",PORTWF,1,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",QUERIVE1,-0.12,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",REPULSE,15.606045,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",ROWALLAN,10.4725,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",ROYALLA1,0,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",RPCG,-0.20,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",RUBICON,0,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",STARHLWF,-0.199942,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",WAUBRAWF,0,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",WOOLNTH1,31.660015,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",WPWF,0,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:10:00",YAMBUKWF,1.80,"2016/07/08 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:15:00",BBDISEL1,0,"2016/07/08 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:15:00",BUTLERSG,7.999998,"2016/07/08 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:15:00",CALL_A_4,0,"2016/07/08 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:15:00",CAPTL_WF,0,"2016/07/08 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:15:00",CATHROCK,0,"2016/07/08 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:15:00",CHALLHWF,1.80,"2016/07/08 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:15:00",CLOVER,25.709999,"2016/07/08 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:15:00",CLUNY,8.531130,"2016/07/08 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:15:00",CNUNDAWF,0.300350,"2016/07/08 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:15:00",CULLRGWF,9.17,"2016/07/08 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:15:00",ERGT01,0,"2016/07/08 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:15:00",GB01,0.150291,"2016/07/08 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:15:00",GERMCRK,40.700001,"2016/07/08 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:15:00",INVICTA,33.600002,"2016/07/08 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/07/08 04:15:00",LKBONNY1,0.625166,"2016/07/08 04:10:04"
