C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2016/02/08,04:10:19,0000000268482917,NEXT_DAY_ACTUAL_GEN,0000000268482917
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",ANGAS1,0,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",ANGAS2,0,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",BUTLERSG,7.399999,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",CALL_A_4,0,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",CAPTL_WF,0,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",CATHROCK,18.869999,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",CHALLHWF,0,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",CLOVER,-0.02,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",CLUNY,1.886280,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",CNUNDAWF,5.206073,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",CULLRGWF,4.67,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",ERGT01,0,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",GB01,0.179188,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",GERMCRK,37.799999,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",INVICTA,0,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",LKBONNY1,12.949858,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",MBAHNTH,57.356255,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",MLWF1,0.03,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",MTMILLAR,13.260417,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",PALOONA,0,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",PIONEER,27.300001,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",PORTWF,25.60,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",REPULSE,3.201240,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",ROWALLAN,0,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",RPCG,-0.50,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",RUBICON,0,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",STARHLWF,4.398717,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",WAUBRAWF,8.6160,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",WOOLNTH1,55.920017,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:05:00",WPWF,52,"2016/02/07 04:00:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",ANGAS1,0,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",ANGAS2,0,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",BUTLERSG,7.399999,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",CALL_A_4,0,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",CAPTL_WF,0,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",CATHROCK,18.579998,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",CHALLHWF,0,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",CLOVER,-0.03,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",CLUNY,1.800540,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",CNUNDAWF,5.206073,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",CULLRGWF,3.73,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",ERGT01,0,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",GB01,0.173336,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",GERMCRK,37.299999,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",INVICTA,0,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",LKBONNY1,12.146073,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",MBAHNTH,57.356255,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",MLWF1,0.03,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",MTMILLAR,13.505980,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",PALOONA,0,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",PIONEER,27.300001,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",PORTWF,27.700001,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",REPULSE,2.762975,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",ROWALLAN,0,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",RPCG,-0.50,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",RUBICON,0,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",STARHLWF,5.098513,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",WAUBRAWF,8.7250,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",WOOLNTH1,63.020020,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:10:00",WPWF,50,"2016/02/07 04:05:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",ANGAS1,0,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",ANGAS2,0,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",BUTLERSG,7.399999,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",CALL_A_4,0,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",CAPTL_WF,0,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",CATHROCK,15.589999,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",CHALLHWF,0,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",CLOVER,-0.01,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",CLUNY,2.043470,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",CNUNDAWF,5.606540,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",CULLRGWF,3.87,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",ERGT01,0,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",GB01,0.173336,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",GERMCRK,38.099998,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",INVICTA,0,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",LKBONNY1,13.217786,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",MBAHNTH,57.356255,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",MLWF1,0.03,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",MTMILLAR,13.476215,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",PALOONA,0,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",PIONEER,27.300001,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",PORTWF,24.60,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",REPULSE,3.201240,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",ROWALLAN,0,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",RPCG,-0.50,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",RUBICON,0,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",STARHLWF,5.598368,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",WAUBRAWF,9.3240,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",WOOLNTH1,57.590019,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:15:00",WPWF,52,"2016/02/07 04:10:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",ANGAS1,0,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",ANGAS2,0,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",BUTLERSG,7.399999,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",CALL_A_4,0,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",CAPTL_WF,0,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",CATHROCK,12.259999,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",CHALLHWF,0,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",CLOVER,-0.01,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",CLUNY,2.043470,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",CNUNDAWF,4.905723,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",CULLRGWF,3.82,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",ERGT01,0,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",GB01,0.173336,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",GERMCRK,38.799999,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",INVICTA,0,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",LKBONNY1,12.949858,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",MBAHNTH,57.356255,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",MLWF1,0.03,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",MTMILLAR,12.218634,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",PALOONA,0,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",PIONEER,27.300001,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",PORTWF,23.50,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",REPULSE,3.144075,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",ROWALLAN,0,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",RPCG,-0.50,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",RUBICON,0,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",STARHLWF,7.097930,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",WAUBRAWF,10.7560,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",WOOLNTH1,54.270020,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:20:00",WPWF,49,"2016/02/07 04:15:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",ANGAS1,0,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",ANGAS2,0,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",BUTLERSG,7.299998,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",CALL_A_4,0,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",CAPTL_WF,0,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",CATHROCK,12.009999,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",CHALLHWF,0,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",CLOVER,-0.02,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",CLUNY,1.972020,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",CNUNDAWF,5.406306,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",CULLRGWF,4.31,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",ERGT01,0,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",GB01,0.173336,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",GERMCRK,39.200001,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",INVICTA,0,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",LKBONNY1,14.110879,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",MBAHNTH,57.356255,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",MLWF1,0.03,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",MTMILLAR,10.901522,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",PALOONA,0,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",PIONEER,27.300001,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",PORTWF,21.799999,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",REPULSE,3.182185,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",ROWALLAN,0,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",RPCG,-0.50,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",RUBICON,0,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",STARHLWF,8.897406,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",WAUBRAWF,11.2350,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",WOOLNTH1,50.190018,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:25:00",WPWF,47,"2016/02/07 04:20:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",ANGAS1,0,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",ANGAS2,0,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",BUTLERSG,7.399999,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",CALL_A_4,0,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",CAPTL_WF,0,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",CATHROCK,10.839999,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",CHALLHWF,0,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",CLOVER,-0.02,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",CLUNY,1.957730,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",CNUNDAWF,6.407475,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",CULLRGWF,4.91,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",ERGT01,0,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",GB01,0.173336,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",GERMCRK,38.700001,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",INVICTA,0,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",LKBONNY1,14.110879,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",MBAHNTH,57.356255,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",MLWF1,0.03,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",MTMILLAR,10.685723,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",PALOONA,0,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",PIONEER,26.10,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",PORTWF,22.40,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",REPULSE,3.010690,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",ROWALLAN,0,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",RPCG,-0.50,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",RUBICON,0,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",STARHLWF,10.496939,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",WAUBRAWF,10.9710,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",WOOLNTH1,34.870018,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:30:00",WPWF,46,"2016/02/07 04:25:04"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",ANGAS1,0,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",ANGAS2,0,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",BUTLERSG,7.399999,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",CALL_A_4,0,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",CAPTL_WF,0,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",CATHROCK,10.299999,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",CHALLHWF,0,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",CLOVER,-0.02,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",CLUNY,1.943440,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",CNUNDAWF,6.807942,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",CULLRGWF,4.64,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",ERGT01,0,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",GB01,0.173336,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",GERMCRK,38.299999,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",INVICTA,0,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",LKBONNY1,15.093283,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",MBAHNTH,56.081253,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",MLWF1,0.03,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",MTMILLAR,11.429854,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",PALOONA,0,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",PIONEER,26.10,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",PORTWF,23.700001,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",REPULSE,2.762975,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",ROWALLAN,0,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",RPCG,-0.50,"2016/02/07 04:30:03"
D,METER_DATA,GEN_DUID,1,"2016/02/07 04:35:00",RUBICON,0,"2016/02/07 04:30:03"
