50187.912951
105258.927009
82668.1261219999
65075.332044
32899.255936
71827.001944
55427.871926
32930.98394
23418.616043
21917.232042
18160.395999
26295.658021
68299.1288579999
94144.108039
59033.52501
46898.417019
26578.003035
38399.302043
18192.015033
35081.338997
12488.225014
15638.631003
27791.570997
34141.142998
57315.802967
69645.934072
49783.227899
47961.204897
19121.881981
15141.387982
36676.574952
10229.546988
5092.645019
