0,0,30665.1833,5460,765,0,0,204,372,0,825,0
0,0,29162.2005,5460,765,0,0,204,372,0,825,0
0,0,25628.0262,5470.5187,765,0,0,204,372,0,420.24,0
0,0,0,6037.1962,765,0,0,204,372,0,741,0
0,0,0,6454.935,765,0,0,204,372,0,716.7,0
0,0,0,0,765,0,0,204,372,0,297.525,0
0,0,0,0,765,0,0,204,372,0,660,0
0,0,0,0,765,0,0,204,372,0,660,0
0,0,0,0,765,0,0,204,372,0,474.545,0
0,0,0,0,4944.89,0,0,204,372,0,716.7,0
0,0,6845.7185,0,765,0,0,204,372,0,741,0
0,0,30341.5415,0,765,0,0,204,372,0,466.95,0
0,0,28624.32,0,765,0,0,204,372,0,741,0
0,0,26525.92,0,765,0,0,204,372,0,705.36,0
0,0,26063.61,0,765,0,0,204,372,0,462.225,0
0,0,24729.7573,0,765,0,0,204,372,0,660,0
0,0,15823.3333,0,765,0,0,204,372,0,597.225,0
0,0,5378.8889,0,765,0,0,204,372,0,429.96,0
0,0,1.1605,0,765,0,0,204,372,0,745.385,0
0,0,0,0,765,0,0,204,372,0,552.675,0
0,0,0,0,765,0,0,204,372,0,698.905,0
0,0,0,0,765,0,0,204,372,0,987,0
0,0,0,0,765,0,0,204,372,0,700.72,0
0,0,0,0,4984.03,0,0,204,372,0,579,0
0,0,0,0,765,0,0,204,372,0,943.2533,0
0,0,0,0,765,0,0,204,372,0,583.9867,0
0,0,0,0,765,0,0,204,372,0,706.34,0
0,0,23262.71,0,765,0,0,204,372,0,662.38,0
0,0,29406.33,0,765,0,0,204,372,0,660,0
0,0,26874.765,0,765,0,0,204,372,0,660,0
0,0,26694.9,0,765,0,0,204,372,0,660,0
0,0,25684.945,0,765,0,0,204,372,0,660,0
0,0,24944.425,0,765,0,0,204,372,0,660,0
0,0,3896.415,0,765,0,0,204,372,0,660,0
0,0,0,0,765,0,0,204,372,0,525.675,0
0,0,0,0,765,0,0,204,372,0,565.5,0
0,0,0,0,765,0,0,204,372,0,720.8,0
0,0,0,0,4975.415,0,0,204,372,0,660,0
0,0,0,0,687,0,0,204,372,0,660,0
0,0,0,0,687,0,0,204,372,0,660,0
0,0,0,0,687,0,0,204,372,0,463.575,0
0,0,0,0,687,0,0,204,372,0,660,0
0,0,0,0,687,0,0,204,372,0,704.2,0
0,0,0,0,687,0,0,204,372,0,660,0
0,0,0,0,687,0,0,204,372,0,660,0
0,0,25006.99,0,687,0,0,204,372,0,660,0
0,0,29067.85,0,687,0,0,204,372,0,660,0
0,0,26639.895,0,687,0,0,204,372,0,660,0
0,0,26661.66,0,687,0,0,204,372,0,722.56,0
0,0,25505.61,0,687,0,0,204,372,0,660,0
0,0,24949.745,0,687,0,0,204,372,0,726.64,0
0,0,15707.965,0,4922.595,0,0,204,372,0,660,0
0,0,0,0,765,0,0,204,372,0,660,0
0,0,0,0,765,0,0,204,372,0,660,0
0,0,0,0,765,0,0,204,372,0,660,0
0,0,0,0,765,0,0,204,372,0,660,0
0,0,0,0,765,0,0,204,372,0,660,0
0,0,0,0,765,0,0,204,372,0,449.4,0
0,0,0,0,765,0,0,204,372,0,616.8,0
0,0,0,0,765,0,0,204,372,0,660,0
0,0,0,0,765,0,0,204,372,0,660,0
0,0,0,0,765,0,0,204,372,0,724.6,0
0,0,0,0,765,0,0,204,372,0,710.29,0
0,0,9597.795,0,765,0,0,204,372,0,498,0
0,0,28526.0837,0,765,0,0,204,372,0,498,0
0,0,29140.7863,0,4881.39,0,0,204,372,0,498,0
0,0,26828.95,0,765,0,0,204,372,0,498,0
0,0,10134.945,0,765,0,0,204,372,0,498,0
0,0,0,0,765,0,0,204,372,0,649.59,0
0,0,0,0,765,0,0,204,372,0,579,0
0,0,0,0,765,0,0,204,372,0,579,0
0,0,0,0,765,0,0,204,372,0,633.605,0
0,0,0,0,765,0,0,204,372,0,579,0
0,0,0,0,765,0,0,204,372,0,579,0
0,0,0,0,765,0,0,204,372,0,579,0
0,0,0,0,765,0,0,204,372,0,579,0
0,0,0,0,765,0,0,204,372,0,579,0
0,0,16256.265,0,765,0,0,204,372,0,579,0
0,0,28908.205,0,1000.9373,0,0,204,372,0,579,0
0,0,28239.705,0,4835.9227,0,0,204,372,0,600.08,0
0,0,26260.2,0,765,0,0,204,372,0,579,0
0,0,26325.4312,0,765,0,0,204,372,0,579,0
0,0,25179.3638,0,765,0,0,204,372,0,579,0
0,0,24752.385,0,765,0,0,204,372,0,577.2281,0
0,0,11280.935,0,765,0,0,204,372,0,537.5719,0
0,0,0,0,765,0,0,204,372,0,579,0
0,0,0,0,765,0,0,204,372,0,579,0
0,0,0,0,765,0,0,204,372,0,759.16,0
0,0,0,0,765,0,0,204,372,0,825,0
0,0,0,0,765,0,0,204,372,0,395.34,0
0,0,0,0,765,0,0,204,372,0,530.4,0
0,0,0,0,765,0,0,204,372,0,579,0
0,0,0,0,1898.88,0,0,204,372,0,579,0
0,0,0,0,3931.555,0,0,204,372,0,579,0
0,0,0,0,765,0,0,204,372,0,579,0
0,0,0,0,765,0,0,204,372,0,579,0
0,0,16712.063,0,765,0,0,204,372,0,579,0
0,0,28517.2937,0,765,0,0,204,372,0,579,0
0,0,27915.2383,0,4097.66,0,0,204,372,0,579,0
0,0,27595.36,0,687,0,0,204,372,0,579,0
0,0,26379.355,0,687,0,0,204,372,0,579,0
0,0,3690.555,0,687,0,0,204,372,0,579,0
0,0,0,0,687,0,0,204,372,0,579,0
0,0,0,0,687,0,0,204,372,0,579,0
0,0,0,0,687,0,0,204,372,0,579,0
0,0,0,0,687,0,0,204,372,0,717.855,0
0,0,0,0,1898.875,0,0,204,372,0,660,0
0,0,0,0,7455.71,0,0,204,372,0,660,0
0,0,0,0,765,0,0,204,372,0,660,0
0,0,0,0,765,0,0,204,372,0,660,0
0,0,0,0,765,0,0,204,372,0,660,0
0,0,0,0,765,0,0,204,372,0,660,0
0,0,69.475,0,765,0,0,204,372,0,660,0
0,0,29973.8069,0,6127.7681,0,0,204,372,0,660,0
0,0,29745.6764,7.536,15970.9119,0,0,204,372,0,402.15,0
0,0,27123.8736,14199.664,687,0,0,204,372,0,255,0
0,0,26985.8981,14116.3175,687,0,0,204,372,0,699.69,0
0,0,25725.345,11176.6175,2305.65,0,0,204,372,0,383.25,0
0,0,16284.015,10189.6,765,0,0,204,372,0,336,0
0,0,0,9748.355,765,0,0,204,372,0,336,0
0,0,0,9384,765,0,0,204,372,0,336,0
0,0,0,9382.435,765,0,0,204,372,0,336,0
0,0,0,9303,765,0,0,204,372,0,336,0
0,0,0,9367,765,0,0,204,372,0,336,0
0,0,0,9303,765,0,0,204,372,0,336,0
0,0,0,9303,765,0,0,204,372,0,336,0
0,0,0,8942.835,765,0,0,204,372,0,336,0
0,0,0,8307.74,765,0,0,204,372,0,336,0
0,0,0,7675.97,765,0,0,204,372,0,336,0
0,0,0,7221,765,0,0,204,372,0,336,0
0,0,12375.8188,6812.025,765,0,0,204,372,0,336,0
0,0,28624.6312,6633.5,5182.755,0,0,204,372,0,336,0
0,0,28822.838,6214.03,765,0,0,204,372,0,336,0
0,0,26605.722,5862.86,765,0,0,204,372,0,235.76,0
0,0,26606.505,5541,765,0,0,204,372,0,255.92,0
0,0,15664.735,5180.57,765,0,0,204,372,0,336,0
0,0,0,4926.26,765,0,0,204,372,0,336,0
0,0,0,4848.54,765,0,0,204,372,0,336,0
0,0,0,4761.44,765,0,0,204,372,0,336,0
0,0,0,4565.04,765,0,0,204,372,0,368.13,0
0,0,0,4202.08,765,0,0,204,372,0,255,0
0,0,0,4101,765,0,0,204,372,0,255,0
0,0,0,3965.66,765,0,0,204,372,0,308.46,0
0,0,0,3699,765,0,0,204,372,0,255,0
0,0,0,3699,765,0,0,204,372,0,299.55,0
0,0,7541.265,2405.77,5013.415,0,0,204,372,0,255,0
0,0,29981.355,2100,765,0,0,204,372,0,255,0
0,0,28803.5183,2100,765,0,0,204,372,0,337.35,0
0,0,26389.6067,2100,765,0,0,204,372,0,255,0
0,0,3728.245,2100,765,0,0,204,372,0,255,0
0,0,0,2100,765,0,0,204,372,0,360.975,0
0,0,0,2100,765,0,0,204,372,0,255,0
0,0,0,2100,765,0,0,204,372,0,255,0
0,0,0,2100,765,0,0,204,372,0,255,0
0,0,0,2100,765,0,0,204,372,0,433.63,0
0,0,0,2100,765,0,0,204,372,0,417,0
0,0,0,2100,765,0,0,204,372,0,417,0
0,0,27789.635,2100,765,0,0,204,372,0,417,0
0,0,29813.8929,2100,765,0,0,204,372,0,417,0
0,0,27172.9171,2100,4999.485,0,0,204,372,0,417,0
0,0,5955.43,2100,765,0,0,204,372,0,417,0
0,0,0,2100,765,0,0,204,372,0,417,0
