C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2016/01/10,04:10:20,0000000267653727,NEXT_DAY_ACTUAL_GEN,0000000267653727
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",ANGAS1,0,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",ANGAS2,0,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",BUTLERSG,8.699999,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",CALL_A_4,0,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",CAPTL_WF,0,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",CATHROCK,25.819998,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",CHALLHWF,0.10,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",CLOVER,-0.01,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",CLUNY,6.301890,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",CNUNDAWF,1.601869,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",CULLRGWF,8.35,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",ERGT01,0,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",GB01,0.193375,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",GERMCRK,39.700001,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",INVICTA,0,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",LKBONNY1,3.750993,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",MBAHNTH,57.056252,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",MLWF1,0.87,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",MTMILLAR,5.893518,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",PALOONA,8.929999,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",PIONEER,31.300001,"2016/01/09 04:00:04"
D,METER_DATA,GEN_DUID,1,"2016/01/09 04:05:00",PORTWF,0,"2016/01/09 04:00:04"
