C,NEMP.WORLD,NEXT_DAY_ACTUAL_GEN,AEMO,PUBLIC,2016/01/24,04:10:19,0000000268057495,NEXT_DAY_ACTUAL_GEN,0000000268057495
I,METER_DATA,GEN_DUID,1,INTERVAL_DATETIME,DUID,MWH_READING,LASTCHANGED
D,METER_DATA,GEN_DUID,1,"2016/01/23 04:05:00",ANGAS1,0,"2016/01/23 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/01/23 04:05:00",ANGAS2,0,"2016/01/23 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/01/23 04:05:00",BUTLERSG,8.299998,"2016/01/23 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/01/23 04:05:00",CALL_A_4,0,"2016/01/23 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/01/23 04:05:00",CAPTL_WF,58.260002,"2016/01/23 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/01/23 04:05:00",CATHROCK,2.83,"2016/01/23 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/01/23 04:05:00",CHALLHWF,8.90,"2016/01/23 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/01/23 04:05:00",CLOVER,-0.01,"2016/01/23 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/01/23 04:05:00",CLUNY,4.072650,"2016/01/23 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/01/23 04:05:00",CNUNDAWF,1.101285,"2016/01/23 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/01/23 04:05:00",CULLRGWF,24.110001,"2016/01/23 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/01/23 04:05:00",ERGT01,0,"2016/01/23 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/01/23 04:05:00",GB01,0.177612,"2016/01/23 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/01/23 04:05:00",GERMCRK,28.60,"2016/01/23 04:00:05"
D,METER_DATA,GEN_DUID,1,"2016/01/23 04:05:00",INVICTA,0,"2016/01/23 04:00:05"
